../ftp.ncbi.nlm.nih.gov/genbank/gbrod30.seq,23-NOV-2016,"Oecomys rutilus voucher TTU101025 alpha(1,3)fucosyltransferase (Fut4) gene, partial cds",1,Oecomys rutilus (red arboreal rice rat),KP778908,TTU101025,"Almendra,A.L., Rogers,D.S., Gonzolez-Cozatl,F.X. and Engstrom,M.D.",Molecular phylogenetics of the genus Handleyomys,Unpublished,"Almendra,A.L., Rogers,D.S., Gonzolez-Cozatl,F.X. and Engstrom,M.D.",Direct Submission,"Submitted (15-FEB-2015) Brigham Young university, 401 WIDB, Provo, UT 84602, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,23-JUL-2016,"Cratogeomys castanops voucher TTU 43257 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1,mitochondrion Cratogeomys castanops (yellow-faced pocket gopher),EF607243,TTU 43257,"Hafner,D.J., Hafner,M.S., Hasty,G.L., Spradling,T.A. and Demastes,J.W.",Evolutionary Relationships of Pocket Gophers (Cratogeomys castanops Species Group) of the Mexican Altiplano,"J. Mammal. 89 (1), 190-208 (2008)","Hafner,D.J., Hafner,M.S., Hasty,G.L., Spradling,T.A. and Demastes,J.W.",Direct Submission,"Submitted (11-MAY-2007) Museum of Natural Science, Louisiana State University, 119 Foster Hall, Baton Rouge, LA 70803, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,23-JUL-2016,"Cratogeomys castanops voucher TTU 68426 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1,mitochondrion Cratogeomys castanops (yellow-faced pocket gopher),EF607244,TTU 68426,"Hafner,D.J., Hafner,M.S., Hasty,G.L., Spradling,T.A. and Demastes,J.W.",Evolutionary Relationships of Pocket Gophers (Cratogeomys castanops Species Group) of the Mexican Altiplano,"J. Mammal. 89 (1), 190-208 (2008)","Hafner,D.J., Hafner,M.S., Hasty,G.L., Spradling,T.A. and Demastes,J.W.",Direct Submission,"Submitted (11-MAY-2007) Museum of Natural Science, Louisiana State University, 119 Foster Hall, Baton Rouge, LA 70803, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,23-JUL-2016,"Cratogeomys castanops voucher TTU 42767 cytochrome b (CYTB) gene, partial cds; mitochondrial",1,mitochondrion Cratogeomys castanops (yellow-faced pocket gopher),EF607275,TTU 42767,"Hafner,D.J., Hafner,M.S., Hasty,G.L., Spradling,T.A. and Demastes,J.W.",Evolutionary Relationships of Pocket Gophers (Cratogeomys castanops Species Group) of the Mexican Altiplano,"J. Mammal. 89 (1), 190-208 (2008)","Hafner,D.J., Hafner,M.S., Hasty,G.L., Spradling,T.A. and Demastes,J.W.",Direct Submission,"Submitted (11-MAY-2007) Museum of Natural Science, Louisiana State University, 119 Foster Hall, Baton Rouge, LA 70803, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,23-JUL-2016,"Cratogeomys castanops voucher TTU 43257 cytochrome b (CYTB) gene, partial cds; mitochondrial",1,mitochondrion Cratogeomys castanops (yellow-faced pocket gopher),EF607276,TTU 43257,"Hafner,D.J., Hafner,M.S., Hasty,G.L., Spradling,T.A. and Demastes,J.W.",Evolutionary Relationships of Pocket Gophers (Cratogeomys castanops Species Group) of the Mexican Altiplano,"J. Mammal. 89 (1), 190-208 (2008)","Hafner,D.J., Hafner,M.S., Hasty,G.L., Spradling,T.A. and Demastes,J.W.",Direct Submission,"Submitted (11-MAY-2007) Museum of Natural Science, Louisiana State University, 119 Foster Hall, Baton Rouge, LA 70803, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,23-JUL-2016,"Cratogeomys castanops voucher TTU 68426 cytochrome b (CYTB) gene, partial cds; mitochondrial",1,mitochondrion Cratogeomys castanops (yellow-faced pocket gopher),EF607277,TTU 68426,"Hafner,D.J., Hafner,M.S., Hasty,G.L., Spradling,T.A. and Demastes,J.W.",Evolutionary Relationships of Pocket Gophers (Cratogeomys castanops Species Group) of the Mexican Altiplano,"J. Mammal. 89 (1), 190-208 (2008)","Hafner,D.J., Hafner,M.S., Hasty,G.L., Spradling,T.A. and Demastes,J.W.",Direct Submission,"Submitted (11-MAY-2007) Museum of Natural Science, Louisiana State University, 119 Foster Hall, Baton Rouge, LA 70803, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,11-SEP-2007,"Microtus rossiaemeridionalis clone Psycytb B cytochrome b pseudogene, partial sequence",1,Microtus levis (East European vole),EF608566,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,11-SEP-2007,"Microtus rossiaemeridionalis clone Psycytb C cytochrome b pseudogene, partial sequence",1,Microtus levis (East European vole),EF608567,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,11-SEP-2007,"Microtus rossiaemeridionalis clone Psycytb D cytochrome b pseudogene, partial sequence",1,Microtus levis (East European vole),EF608568,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,11-SEP-2007,"Microtus rossiaemeridionalis clone Psycytb E cytochrome b pseudogene, partial sequence",1,Microtus levis (East European vole),EF608569,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,11-SEP-2007,"Microtus rossiaemeridionalis clone Psycytb F cytochrome b pseudogene, partial sequence",1,Microtus levis (East European vole),EF608570,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,18-OCT-2007,"Microtus rossiaemeridionalis clone Psy M.r-1/Psycyb G NADH dehydrogenase subunit 5 pseudogene, partial sequence; and NADH dehydrogenase subunit 6, tRNA-Glu, cytochrome b (cytb), tRNA-Thr, and tRNA-Pro pseudogenes, complete sequence",1,Microtus levis (East European vole),EF608571,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,11-SEP-2007,"Microtus rossiaemeridionalis clone Psycytb H cytochrome b pseudogene, partial sequence",1,Microtus levis (East European vole),EF608572,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,11-SEP-2007,"Microtus rossiaemeridionalis clone Psycytb I cytochrome b pseudogene, partial sequence",1,Microtus levis (East European vole),EF608573,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,11-SEP-2007,"Microtus rossiaemeridionalis clone Psycytb J cytochrome b pseudogene, partial sequence",1,Microtus levis (East European vole),EF608574,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,11-SEP-2007,"Microtus rossiaemeridionalis clone Psycytb K cytochrome b pseudogene, partial sequence",1,Microtus levis (East European vole),EF608575,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,11-SEP-2007,"Microtus rossiaemeridionalis clone Psycytb L cytochrome b pseudogene, partial sequence",1,Microtus levis (East European vole),EF608576,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,18-OCT-2007,"Microtus rossiaemeridionalis clone Psycytb M cytochrome b (cytb) and tRNA-Thr pseudogenes, partial sequence",2,Microtus levis (East European vole),EF608577,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,18-OCT-2007,"Microtus ochrogaster cytochrome b (cytb) pseudogene, partial sequence; and tRNA-Thr and tRNA-Pro pseudogenes, complete sequence",1,Microtus ochrogaster (prairie vole),EF608580,TK46514,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,11-SEP-2007,"Microtus rossiaemeridionalis cytochrome oxidase subunit 1 pseudogene, partial sequence",1,Microtus levis (East European vole),EF608582,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,18-OCT-2007,"Microtus rossiaemeridionalis clone Psy M.r-2 NADH dehydrogenase subunit 4 pseudogene, partial sequence; tRNA-His, tRNA-Ser, and tRNA-Leu pseudogenes, complete sequence; and NADH dehydrogenase subunit 5 pseudogene, partial sequence",1,Microtus levis (East European vole),EF608583,TK44630,"Triant,D.A. and DeWoody,J.A.",Extensive mitochondrial DNA transfer in a rapidly evolving rodent has been mediated by independent insertion events and by duplications,"Gene 401 (1-2), 61-70 (2007)","Triant,D.A. and DeWoody,J.A.",Direct Submission,"Submitted (14-MAY-2007) Forestry & Natural Resources, Purdue University, 195 Marsteller Street, West Lafayette, IN 47907, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Akodon paranaensis voucher TK 66185 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Akodon paranaensis (Parana akodont),EF621303,TK 66185,"D'Elia,G., Mora,I. and Owen,R.",New and noteworthy records of rodents from Paraguay,Unpublished,"D'Elia,G.",Direct Submission,"Submitted (20-MAY-2007) Zoologia, Universidad de Concepcion, Concepcion casilla 160-C, Uruguay"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Akodon paranaensis voucher TK 66278 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Akodon paranaensis (Parana akodont),EF621304,TK 66278,"D'Elia,G., Mora,I. and Owen,R.",New and noteworthy records of rodents from Paraguay,Unpublished,"D'Elia,G.",Direct Submission,"Submitted (20-MAY-2007) Zoologia, Universidad de Concepcion, Concepcion casilla 160-C, Uruguay"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Pseudoryzomys simplex voucher TK 62425 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Pseudoryzomys simplex (Brazilian false rice rat),EF621307,TK 62425,"D'Elia,G., Mora,I. and Owen,R.",New and noteworthy records of rodents from Paraguay,Unpublished,"Hanson,J.",Direct Submission,"Submitted (20-MAY-2007) Zoologia, Universidad de Concepcion, Concepcion casilla 160-C, Uruguay"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Podomys floridanus voucher TTU97866 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Podomys floridanus (Florida mouse),EF989777,TTU97866,"Miller,J.R. and Engstrom,M.D.",The Relationships of Major Lineages within Peromyscine Rodents: A Molecular Phylogenetic Hypothesis and Systematic Reappraisal,"J. Mammal. 89 (5), 1279-1295 (2008)","Miller,J.R. and Engstrom,M.D.",Direct Submission,"Submitted (25-JUN-2007) Department of Natural History, Royal Ontario Museum, 100 Queens Park, Toronto, Ontario M5S 2C6, Canada"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Podomys floridanus voucher TTU97867 growth hormone receptor (GHR) gene, exon 10 and partial cds",1,Podomys floridanus (Florida mouse),EF989778,TTU97867,"Miller,J.R. and Engstrom,M.D.",The Relationships of Major Lineages within Peromyscine Rodents: A Molecular Phylogenetic Hypothesis and Systematic Reappraisal,"J. Mammal. 89 (5), 1279-1295 (2008)","Miller,J.R. and Engstrom,M.D.",Direct Submission,"Submitted (25-JUN-2007) Department of Natural History, Royal Ontario Museum, 100 Queens Park, Toronto, Ontario M5S 2C6, Canada"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Podomys floridanus voucher TTU97866 interphotoreceptor retinoid binding protein (IRBP) gene, exon 1 and partial cds",1,Podomys floridanus (Florida mouse),EF989878,TTU97866,"Miller,J.R. and Engstrom,M.D.",The Relationships of Major Lineages within Peromyscine Rodents: A Molecular Phylogenetic Hypothesis and Systematic Reappraisal,"J. Mammal. 89 (5), 1279-1295 (2008)","Miller,J.R. and Engstrom,M.D.",Direct Submission,"Submitted (25-JUN-2007) Department of Natural History, Royal Ontario Museum, 100 Queens Park, Toronto, Ontario M5S 2C6, Canada"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Podomys floridanus voucher TTU97867 interphotoreceptor retinoid binding protein (IRBP) gene, exon 1 and partial cds",1,Podomys floridanus (Florida mouse),EF989879,TTU97867,"Miller,J.R. and Engstrom,M.D.",The Relationships of Major Lineages within Peromyscine Rodents: A Molecular Phylogenetic Hypothesis and Systematic Reappraisal,"J. Mammal. 89 (5), 1279-1295 (2008)","Miller,J.R. and Engstrom,M.D.",Direct Submission,"Submitted (25-JUN-2007) Department of Natural History, Royal Ontario Museum, 100 Queens Park, Toronto, Ontario M5S 2C6, Canada"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Podomys floridanus voucher TTU97866 cytochrome b (CYTB) gene, partial cds; mitochondrial",1,mitochondrion Podomys floridanus (Florida mouse),EF989977,TTU97866,"Miller,J.R. and Engstrom,M.D.",The Relationships of Major Lineages within Peromyscine Rodents: A Molecular Phylogenetic Hypothesis and Systematic Reappraisal,"J. Mammal. 89 (5), 1279-1295 (2008)","Miller,J.R. and Engstrom,M.D.",Direct Submission,"Submitted (25-JUN-2007) Department of Natural History, Royal Ontario Museum, 100 Queens Park, Toronto, Ontario M5S 2C6, Canada"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Podomys floridanus voucher TTU97867 cytochrome b (CYTB) gene, partial cds; mitochondrial",1,mitochondrion Podomys floridanus (Florida mouse),EF989978,TTU97867,"Miller,J.R. and Engstrom,M.D.",The Relationships of Major Lineages within Peromyscine Rodents: A Molecular Phylogenetic Hypothesis and Systematic Reappraisal,"J. Mammal. 89 (5), 1279-1295 (2008)","Miller,J.R. and Engstrom,M.D.",Direct Submission,"Submitted (25-JUN-2007) Department of Natural History, Royal Ontario Museum, 100 Queens Park, Toronto, Ontario M5S 2C6, Canada"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Sigmodon hirsutus voucher TK115233 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Sigmodon hirsutus,EU073164,TK115233,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Geographic distribution and phylogeography of the Sigmodon hispidus complex based on mitochondrial DNA sequences,Unpublished,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Direct Submission,"Submitted (30-JUL-2007) Biological Sciences, Texas Tech University, P.O. Box 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Sigmodon hirsutus voucher TK119175 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Sigmodon hirsutus,EU073165,TK119175,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Geographic distribution and phylogeography of the Sigmodon hispidus complex based on mitochondrial DNA sequences,Unpublished,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Direct Submission,"Submitted (30-JUL-2007) Biological Sciences, Texas Tech University, P.O. Box 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Sigmodon hirsutus voucher TK119174 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Sigmodon hirsutus,EU073166,TK119174,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Geographic distribution and phylogeography of the Sigmodon hispidus complex based on mitochondrial DNA sequences,Unpublished,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Direct Submission,"Submitted (30-JUL-2007) Biological Sciences, Texas Tech University, P.O. Box 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Sigmodon hirsutus voucher TK137061 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Sigmodon hirsutus,EU073167,TK137061,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Geographic distribution and phylogeography of the Sigmodon hispidus complex based on mitochondrial DNA sequences,Unpublished,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Direct Submission,"Submitted (30-JUL-2007) Biological Sciences, Texas Tech University, P.O. Box 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Sigmodon hirsutus voucher TK119148 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Sigmodon hirsutus,EU073168,TK119148,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Geographic distribution and phylogeography of the Sigmodon hispidus complex based on mitochondrial DNA sequences,Unpublished,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Direct Submission,"Submitted (30-JUL-2007) Biological Sciences, Texas Tech University, P.O. Box 3131, Lubbock, TX 79409, USA"
../ftp.ncbi.nlm.nih.gov/genbank/gbrod28.seq,26-JUL-2016,"Sigmodon hirsutus voucher TK113518 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Sigmodon hirsutus,EU073169,TK113518,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Geographic distribution and phylogeography of the Sigmodon hispidus complex based on mitochondrial DNA sequences,Unpublished,"Bradley,R.D., Henson,D.D. and Durish,N.D.",Direct Submission,"Submitted (30-JUL-2007) Biological Sciences, Texas Tech University, P.O. Box 3131, Lubbock, TX 79409, USA"
